tile_x,tile_y,zoom,inside_polygon
67928,46314,17,0
67928,46315,17,0
67928,46316,17,0
67928,46317,17,0
67928,46318,17,0
67928,46319,17,0
67928,46320,17,0
67928,46321,17,0
67928,46322,17,0
67928,46323,17,0
67928,46324,17,0
67928,46325,17,0
67928,46326,17,0
67928,46327,17,0
67928,46328,17,0
67928,46329,17,0
67928,46330,17,0
67928,46331,17,0
67928,46332,17,0
67928,46333,17,0
67928,46334,17,0
67928,46335,17,0
67928,46336,17,0
67928,46337,17,0
67928,46338,17,0
67928,46339,17,0
67928,46340,17,0
67928,46341,17,0
67928,46342,17,0
67928,46343,17,0
67928,46344,17,0
67928,46345,17,0
67928,46346,17,0
67928,46347,17,0
67928,46348,17,1
67928,46349,17,1
67928,46350,17,0
67928,46351,17,1
67928,46352,17,1
67928,46353,17,0
67928,46354,17,0
67928,46355,17,0
67928,46356,17,1
67928,46357,17,0
67928,46358,17,1
67928,46359,17,1
67928,46360,17,0
67928,46361,17,0
67928,46362,17,0
67928,46363,17,0
67928,46364,17,0
67928,46365,17,0
67928,46366,17,0
67928,46367,17,0
67928,46368,17,0
67928,46369,17,0
67928,46370,17,0
67928,46371,17,0
67928,46372,17,0
67928,46373,17,0
67928,46374,17,0
67928,46375,17,0
67928,46376,17,0
67928,46377,17,0
67928,46378,17,0
67928,46379,17,0
67928,46380,17,0
67928,46381,17,0
67928,46382,17,0
67928,46383,17,0
67928,46384,17,0
67928,46385,17,0
67928,46386,17,0
67928,46387,17,0
67928,46388,17,0
67928,46389,17,0
67928,46390,17,0
67928,46391,17,0
67928,46392,17,0
67928,46393,17,0
67929,46303,17,0
67929,46304,17,0
67929,46305,17,0
67929,46306,17,0
67929,46307,17,0
67929,46308,17,0
67929,46309,17,0
67929,46310,17,0
67929,46311,17,0
67929,46312,17,0
67929,46313,17,0
67929,46314,17,0
67929,46315,17,0
67929,46316,17,0
67929,46317,17,0
67929,46318,17,0
67929,46319,17,0
67929,46320,17,0
67929,46321,17,0
67929,46322,17,0
67929,46323,17,0
67929,46324,17,0
67929,46325,17,0
67929,46326,17,0
67929,46327,17,0
67929,46328,17,0
67929,46329,17,0
67929,46330,17,0
67929,46331,17,0
67929,46332,17,0
67929,46333,17,0
67929,46334,17,0
67929,46335,17,0
67929,46336,17,0
67929,46337,17,0
67929,46338,17,0
67929,46339,17,0
67929,46340,17,0
67929,46341,17,0
67929,46342,17,0
67929,46343,17,0
67929,46344,17,0
67929,46345,17,0
67929,46346,17,0
67929,46347,17,0
67929,46348,17,1
67929,46349,17,0
67929,46350,17,1
67929,46351,17,1
67929,46352,17,1
67929,46353,17,1
67929,46354,17,1
67929,46355,17,1
67929,46356,17,1
67929,46357,17,0
67929,46358,17,1
67929,46359,17,1
67929,46360,17,0
67929,46361,17,0
67929,46362,17,0
67929,46363,17,0
67929,46364,17,0
67929,46365,17,0
67929,46366,17,0
67929,46367,17,0
67929,46368,17,0
67929,46369,17,0
67929,46370,17,0
67929,46371,17,0
67929,46372,17,0
67929,46373,17,0
67929,46374,17,0
67929,46375,17,0
67929,46376,17,0
67929,46377,17,0
67929,46378,17,0
67929,46379,17,0
67929,46380,17,0
67929,46381,17,0
67929,46382,17,0
67929,46383,17,0
67929,46384,17,0
67929,46385,17,0
67929,46386,17,0
67929,46387,17,0
67929,46388,17,0
67929,46389,17,0
67929,46390,17,0
67929,46391,17,0
67929,46392,17,0
67929,46393,17,0
67930,46303,17,0
67930,46304,17,0
67930,46305,17,0
67930,46306,17,0
67930,46307,17,0
67930,46308,17,0
67930,46309,17,0
67930,46310,17,0
67930,46311,17,0
67930,46312,17,0
67930,46313,17,0
67930,46314,17,0
67930,46315,17,0
67930,46316,17,0
67930,46317,17,0
67930,46318,17,0
67930,46319,17,0
67930,46320,17,0
67930,46321,17,0
67930,46322,17,0
67930,46323,17,0
67930,46324,17,0
67930,46325,17,0
67930,46326,17,0
67930,46327,17,0
67930,46328,17,0
67930,46329,17,0
67930,46330,17,0
67930,46331,17,0
67930,46332,17,0
67930,46333,17,0
67930,46334,17,0
67930,46335,17,0
67930,46336,17,0
67930,46337,17,0
67930,46338,17,0
67930,46339,17,0
67930,46340,17,0
67930,46341,17,0
67930,46342,17,0
67930,46343,17,0
67930,46344,17,0
67930,46345,17,0
67930,46346,17,0
67930,46347,17,1
67930,46348,17,1
67930,46349,17,1
67930,46350,17,1
67930,46351,17,0
67930,46352,17,0
67930,46353,17,0
67930,46354,17,0
67930,46355,17,0
67930,46356,17,0
67930,46357,17,1
67930,46358,17,1
67930,46359,17,0
67930,46360,17,0
67930,46361,17,0
67930,46362,17,0
67930,46363,17,0
67930,46364,17,0
67930,46365,17,0
67930,46366,17,0
67930,46367,17,0
67930,46368,17,0
67930,46369,17,0
67930,46370,17,0
67930,46371,17,0
67930,46372,17,0
67930,46373,17,0
67930,46374,17,0
67930,46375,17,0
67930,46376,17,0
67930,46377,17,0
67930,46378,17,0
67930,46379,17,0
67930,46380,17,0
67930,46381,17,0
67930,46382,17,0
67930,46383,17,0
67930,46384,17,0
67930,46385,17,0
67930,46386,17,0
67930,46387,17,0
67930,46388,17,0
67930,46389,17,0
67930,46390,17,0
67930,46391,17,0
67930,46392,17,0
67930,46393,17,0
67931,46303,17,0
67931,46304,17,0
67931,46305,17,0
67931,46306,17,0
67931,46307,17,0
67931,46308,17,0
67931,46309,17,0
67931,46310,17,0
67931,46311,17,0
67931,46312,17,0
67931,46313,17,0
67931,46314,17,0
67931,46315,17,0
67931,46316,17,0
67931,46317,17,0
67931,46318,17,0
67931,46319,17,0
67931,46320,17,0
67931,46321,17,0
67931,46322,17,0
67931,46323,17,0
67931,46324,17,0
67931,46325,17,0
67931,46326,17,0
67931,46327,17,0
67931,46328,17,0
67931,46329,17,0
67931,46330,17,0
67931,46331,17,0
67931,46332,17,0
67931,46333,17,0
67931,46334,17,0
67931,46335,17,0
67931,46336,17,0
67931,46337,17,0
67931,46338,17,0
67931,46339,17,0
67931,46340,17,0
67931,46341,17,0
67931,46342,17,0
67931,46343,17,0
67931,46344,17,0
67931,46345,17,0
67931,46346,17,0
67931,46347,17,1
67931,46348,17,1
67931,46349,17,1
67931,46350,17,0
67931,46351,17,0
67931,46352,17,0
67931,46353,17,1
67931,46354,17,0
67931,46355,17,0
67931,46356,17,0
67931,46357,17,1
67931,46358,17,0
67931,46359,17,0
67931,46360,17,0
67931,46361,17,0
67931,46362,17,0
67931,46363,17,0
67931,46364,17,0
67931,46365,17,0
67931,46366,17,0
67931,46367,17,0
67931,46368,17,0
67931,46369,17,0
67931,46370,17,0
67931,46371,17,0
67931,46372,17,0
67931,46373,17,0
67931,46374,17,0
67931,46375,17,0
67931,46376,17,0
67931,46377,17,0
67931,46378,17,0
67931,46379,17,0
67931,46380,17,0
67931,46381,17,0
67931,46382,17,0
67931,46383,17,0
67931,46384,17,0
67931,46385,17,0
67931,46386,17,0
67931,46387,17,0
67931,46388,17,0
67931,46389,17,0
67931,46390,17,0
67931,46391,17,0
67931,46392,17,0
67931,46393,17,0
67932,46303,17,0
67932,46304,17,0
67932,46305,17,0
67932,46306,17,0
67932,46307,17,0
67932,46308,17,0
67932,46309,17,0
67932,46310,17,0
67932,46311,17,0
67932,46312,17,0
67932,46313,17,0
67932,46314,17,0
67932,46315,17,0
67932,46316,17,0
67932,46317,17,0
67932,46318,17,0
67932,46319,17,0
67932,46320,17,0
67932,46321,17,0
67932,46322,17,0
67932,46323,17,0
67932,46324,17,0
67932,46325,17,0
67932,46326,17,0
67932,46327,17,0
67932,46328,17,0
67932,46329,17,0
67932,46330,17,0
67932,46331,17,0
67932,46332,17,0
67932,46333,17,0
67932,46334,17,0
67932,46335,17,0
67932,46336,17,0
67932,46337,17,0
67932,46338,17,0
67932,46339,17,0
67932,46340,17,0
67932,46341,17,0
67932,46342,17,0
67932,46343,17,0
67932,46344,17,0
67932,46345,17,0
67932,46346,17,0
67932,46347,17,0
67932,46348,17,0
67932,46349,17,1
67932,46350,17,0
67932,46351,17,1
67932,46352,17,1
67932,46353,17,1
67932,46354,17,1
67932,46355,17,1
67932,46356,17,1
67932,46357,17,1
67932,46358,17,0
67932,46359,17,0
67932,46360,17,0
67932,46361,17,0
67932,46362,17,0
67932,46363,17,0
67932,46364,17,0
67932,46365,17,0
67932,46366,17,0
67932,46367,17,0
67932,46368,17,0
67932,46369,17,0
67932,46370,17,0
67932,46371,17,0
67932,46372,17,0
67932,46373,17,0
67932,46374,17,0
67932,46375,17,0
67932,46376,17,0
67932,46377,17,0
67932,46378,17,0
67932,46379,17,0
67932,46380,17,0
67932,46381,17,0
67932,46382,17,0
67932,46383,17,0
67932,46384,17,0
67932,46385,17,0
67932,46386,17,0
67932,46387,17,0
67932,46388,17,0
67932,46389,17,0
67932,46390,17,0
67932,46391,17,0
67932,46392,17,0
67932,46393,17,0
67933,46303,17,0
67933,46304,17,0
67933,46305,17,0
67933,46306,17,0
67933,46307,17,0
67933,46308,17,0
67933,46309,17,0
67933,46310,17,0
67933,46311,17,0
67933,46312,17,0
67933,46313,17,0
67933,46314,17,0
67933,46315,17,0
67933,46316,17,0
67933,46317,17,0
67933,46318,17,0
67933,46319,17,0
67933,46320,17,0
67933,46321,17,0
67933,46322,17,0
67933,46323,17,0
67933,46324,17,0
67933,46325,17,0
67933,46326,17,0
67933,46327,17,0
67933,46328,17,0
67933,46329,17,0
67933,46330,17,0
67933,46331,17,0
67933,46332,17,0
67933,46333,17,0
67933,46334,17,0
67933,46335,17,0
67933,46336,17,0
67933,46337,17,0
67933,46338,17,0
67933,46339,17,0
67933,46340,17,0
67933,46341,17,0
67933,46342,17,0
67933,46343,17,0
67933,46344,17,0
67933,46345,17,0
67933,46346,17,0
67933,46347,17,0
67933,46348,17,0
67933,46349,17,1
67933,46350,17,1
67933,46351,17,1
67933,46352,17,0
67933,46353,17,0
67933,46354,17,0
67933,46355,17,0
67933,46356,17,0
67933,46357,17,0
67933,46358,17,0
67933,46359,17,0
67933,46360,17,0
67933,46361,17,0
67933,46362,17,0
67933,46363,17,0
67933,46364,17,0
67933,46365,17,0
67933,46366,17,0
67933,46367,17,0
67933,46368,17,0
67933,46369,17,0
67933,46370,17,0
67933,46371,17,0
67933,46372,17,0
67933,46373,17,0
67933,46374,17,0
67933,46375,17,0
67933,46376,17,0
67933,46377,17,0
67933,46378,17,0
67933,46379,17,0
67933,46380,17,0
67933,46381,17,0
67933,46382,17,0
67933,46383,17,0
67933,46384,17,0
67933,46385,17,0
67933,46386,17,0
67933,46387,17,0
67933,46388,17,0
67933,46389,17,0
67933,46390,17,0
67933,46391,17,0
67933,46392,17,0
67933,46393,17,0
67934,46303,17,0
67934,46304,17,0
67934,46305,17,0
67934,46306,17,0
67934,46307,17,0
67934,46308,17,0
67934,46309,17,0
67934,46310,17,0
67934,46311,17,0
67934,46312,17,0
67934,46313,17,0
67934,46314,17,0
67934,46315,17,0
67934,46316,17,0
67934,46317,17,0
67934,46318,17,0
67934,46319,17,0
67934,46320,17,0
67934,46321,17,0
67934,46322,17,0
67934,46323,17,0
67934,46324,17,0
67934,46325,17,0
67934,46326,17,0
67934,46327,17,0
67934,46328,17,0
67934,46329,17,0
67934,46330,17,0
67934,46331,17,0
67934,46332,17,0
67934,46333,17,0
67934,46334,17,0
67934,46335,17,0
67934,46336,17,0
67934,46337,17,0
67934,46338,17,0
67934,46339,17,0
67934,46340,17,0
67934,46341,17,0
67934,46342,17,0
67934,46343,17,0
67934,46344,17,0
67934,46345,17,0
67934,46346,17,0
67934,46347,17,0
67934,46348,17,0
67934,46349,17,0
67934,46350,17,0
67934,46351,17,0
67934,46352,17,0
67934,46353,17,0
67934,46354,17,0
67934,46355,17,0
67934,46356,17,0
67934,46357,17,0
67934,46358,17,0
67934,46359,17,0
67934,46360,17,0
67934,46361,17,0
67934,46362,17,0
67934,46363,17,0
67934,46364,17,0
67934,46365,17,0
67934,46366,17,0
67934,46367,17,0
67934,46368,17,0
67934,46369,17,0
67934,46370,17,0
67934,46371,17,0
67934,46372,17,0
67934,46373,17,0
67934,46374,17,0
67934,46375,17,0
67934,46376,17,0
67934,46377,17,0
67934,46378,17,0
67934,46379,17,0
67934,46380,17,0
67934,46381,17,0
67934,46382,17,0
67934,46383,17,0
67934,46384,17,0
67934,46385,17,0
67934,46386,17,0
67934,46387,17,0
67934,46388,17,0
67934,46389,17,0
67934,46390,17,0
67934,46391,17,0
67934,46392,17,0
67934,46393,17,0
67935,46303,17,0
67935,46304,17,0
67935,46305,17,0
67935,46306,17,0
67935,46307,17,0
67935,46308,17,0
67935,46309,17,0
67935,46310,17,0
67935,46311,17,0
67935,46312,17,0
67935,46313,17,0
67935,46314,17,0
67935,46315,17,0
67935,46316,17,0
67935,46317,17,0
67935,46318,17,0
67935,46319,17,0
67935,46320,17,0
67935,46321,17,0
67935,46322,17,0
67935,46323,17,0
67935,46324,17,0
67935,46325,17,0
67935,46326,17,0
67935,46327,17,0
67935,46328,17,0
67935,46329,17,0
67935,46330,17,0
