tile_x,tile_y,zoom,inside_polygon
9008,4815,14,1
9008,4816,14,1
9008,4817,14,1
9008,4818,14,0
9008,4819,14,0
9008,4820,14,0
9008,4821,14,0
9008,4822,14,0
9008,4823,14,0
9008,4824,14,0
9008,4825,14,0
9009,4785,14,0
9009,4786,14,0
9009,4787,14,0
9009,4788,14,0
9009,4789,14,0
9009,4790,14,0
9009,4791,14,0
9009,4792,14,0
9009,4793,14,0
9009,4794,14,0
9009,4795,14,1
9009,4796,14,1
9009,4797,14,1
9009,4798,14,0
9009,4799,14,0
9009,4800,14,0
9009,4801,14,0
9009,4802,14,0
9009,4803,14,0
9009,4804,14,0
9009,4805,14,0
9009,4806,14,0
9009,4807,14,1
9009,4808,14,1
9009,4809,14,1
9009,4810,14,1
9009,4811,14,1
9009,4812,14,1
9009,4813,14,1
9009,4814,14,1
9009,4815,14,1
9009,4816,14,1
9009,4817,14,1
9009,4818,14,0
9009,4819,14,0
9009,4820,14,0
9009,4821,14,0
9009,4822,14,0
9009,4823,14,0
9009,4824,14,0
9009,4825,14,0
9010,4785,14,0
9010,4786,14,0
9010,4787,14,0
9010,4788,14,0
9010,4789,14,0
9010,4790,14,0
9010,4791,14,0
9010,4792,14,0
9010,4793,14,0
9010,4794,14,0
9010,4795,14,0
9010,4796,14,0
9010,4797,14,0
9010,4798,14,0
9010,4799,14,0
9010,4800,14,0
9010,4801,14,0
9010,4802,14,0
9010,4803,14,0
9010,4804,14,0
9010,4805,14,0
9010,4806,14,0
9010,4807,14,0
9010,4808,14,1
9010,4809,14,1
9010,4810,14,1
9010,4811,14,1
9010,4812,14,1
9010,4813,14,1
9010,4814,14,1
9010,4815,14,1
9010,4816,14,1
9010,4817,14,1
9010,4818,14,1
9010,4819,14,0
9010,4820,14,0
9010,4821,14,1
9010,4822,14,0
9010,4823,14,0
9010,4824,14,0
9010,4825,14,0
9011,4785,14,0
9011,4786,14,0
9011,4787,14,0
9011,4788,14,0
9011,4789,14,0
9011,4790,14,0
9011,4791,14,0
9011,4792,14,0
9011,4793,14,0
9011,4794,14,0
9011,4795,14,0
9011,4796,14,0
9011,4797,14,0
9011,4798,14,0
9011,4799,14,0
9011,4800,14,0
9011,4801,14,0
9011,4802,14,0
9011,4803,14,0
9011,4804,14,0
9011,4805,14,0
9011,4806,14,0
9011,4807,14,0
9011,4808,14,0
9011,4809,14,1
9011,4810,14,1
9011,4811,14,1
9011,4812,14,1
9011,4813,14,1
9011,4814,14,1
9011,4815,14,1
9011,4816,14,1
9011,4817,14,1
9011,4818,14,1
9011,4819,14,0
9011,4820,14,1
9011,4821,14,1
9011,4822,14,0
9011,4823,14,0
9011,4824,14,0
9011,4825,14,0
9012,4785,14,0
9012,4786,14,0
9012,4787,14,0
9012,4788,14,0
9012,4789,14,0
9012,4790,14,0
9012,4791,14,0
9012,4792,14,0
9012,4793,14,0
9012,4794,14,0
9012,4795,14,0
9012,4796,14,0
9012,4797,14,0
9012,4798,14,0
9012,4799,14,0
9012,4800,14,0
9012,4801,14,0
9012,4802,14,0
9012,4803,14,0
9012,4804,14,0
9012,4805,14,0
9012,4806,14,0
9012,4807,14,0
9012,4808,14,0
9012,4809,14,0
9012,4810,14,1
9012,4811,14,1
9012,4812,14,1
9012,4813,14,1
9012,4814,14,1
9012,4815,14,1
9012,4816,14,1
9012,4817,14,1
9012,4818,14,1
9012,4819,14,1
9012,4820,14,1
9012,4821,14,0
9012,4822,14,0
9012,4823,14,0
9012,4824,14,0
9012,4825,14,0
9013,4785,14,0
9013,4786,14,0
9013,4787,14,0
9013,4788,14,0
9013,4789,14,0
9013,4790,14,0
9013,4791,14,0
9013,4792,14,0
9013,4793,14,0
9013,4794,14,0
9013,4795,14,0
9013,4796,14,0
9013,4797,14,0
9013,4798,14,0
9013,4799,14,0
9013,4800,14,0
9013,4801,14,0
9013,4802,14,0
9013,4803,14,0
9013,4804,14,0
9013,4805,14,0
9013,4806,14,1
9013,4807,14,0
9013,4808,14,1
9013,4809,14,1
9013,4810,14,1
9013,4811,14,1
9013,4812,14,1
9013,4813,14,1
9013,4814,14,1
9013,4815,14,1
9013,4816,14,1
9013,4817,14,1
9013,4818,14,0
9013,4819,14,1
9013,4820,14,1
9013,4821,14,0
9013,4822,14,0
9013,4823,14,0
9013,4824,14,0
9013,4825,14,0
9014,4785,14,0
9014,4786,14,0
9014,4787,14,0
9014,4788,14,0
9014,4789,14,0
9014,4790,14,0
9014,4791,14,0
9014,4792,14,0
9014,4793,14,0
9014,4794,14,0
9014,4795,14,0
9014,4796,14,0
9014,4797,14,0
9014,4798,14,0
9014,4799,14,0
9014,4800,14,0
9014,4801,14,0
9014,4802,14,0
9014,4803,14,0
9014,4804,14,0
9014,4805,14,0
9014,4806,14,1
9014,4807,14,1
9014,4808,14,1
9014,4809,14,1
9014,4810,14,1
9014,4811,14,1
9014,4812,14,1
9014,4813,14,1
9014,4814,14,1
9014,4815,14,1
9014,4816,14,1
9014,4817,14,1
9014,4818,14,1
9014,4819,14,1
9014,4820,14,1
9014,4821,14,0
9014,4822,14,0
9014,4823,14,0
9014,4824,14,0
9014,4825,14,0
9015,4785,14,0
