tile_x,tile_y,zoom,inside_polygon
67718,46406,17,0
67718,46407,17,0
67718,46408,17,0
67718,46409,17,0
67718,46410,17,0
67718,46411,17,0
67718,46412,17,0
67718,46413,17,0
67718,46414,17,0
67718,46415,17,0
67718,46416,17,0
67718,46417,17,0
67718,46418,17,0
67718,46419,17,0
67718,46420,17,0
67718,46421,17,0
67718,46422,17,0
67718,46423,17,0
67718,46424,17,0
67718,46425,17,0
67718,46426,17,0
67718,46427,17,0
67718,46428,17,0
67718,46429,17,0
67718,46430,17,0
67718,46431,17,0
67718,46432,17,0
67718,46433,17,0
67718,46434,17,0
67718,46435,17,0
67718,46436,17,0
67718,46437,17,0
67718,46438,17,0
67718,46439,17,0
67718,46440,17,0
67718,46441,17,0
67718,46442,17,0
67718,46443,17,0
67718,46444,17,0
67718,46445,17,0
67718,46446,17,0
67718,46447,17,0
67718,46448,17,0
67718,46449,17,0
67718,46450,17,0
67718,46451,17,0
67718,46452,17,0
67718,46453,17,0
67718,46454,17,0
67718,46455,17,0
67718,46456,17,0
67718,46457,17,0
67718,46458,17,0
67718,46459,17,0
67718,46460,17,0
67718,46461,17,0
67718,46462,17,0
67718,46463,17,0
67718,46464,17,0
67718,46465,17,0
67718,46466,17,0
67718,46467,17,0
67718,46468,17,0
67718,46469,17,0
67718,46470,17,0
67718,46471,17,0
67718,46472,17,0
67718,46473,17,0
67718,46474,17,0
67718,46475,17,0
67718,46476,17,0
67718,46477,17,0
67718,46478,17,0
67718,46479,17,0
67718,46480,17,0
67718,46481,17,0
67718,46482,17,0
67718,46483,17,0
67718,46484,17,0
67718,46485,17,0
67718,46486,17,0
67718,46487,17,0
67718,46488,17,0
67718,46489,17,0
67718,46490,17,0
67718,46491,17,0
67718,46492,17,0
67718,46493,17,0
67718,46494,17,0
67718,46495,17,0
67718,46496,17,0
67718,46497,17,0
67718,46498,17,0
67718,46499,17,0
67718,46500,17,0
67718,46501,17,0
67718,46502,17,0
67718,46503,17,0
67718,46504,17,0
67718,46505,17,0
67718,46506,17,0
67718,46507,17,0
67718,46508,17,0
67718,46509,17,0
67718,46510,17,0
67718,46511,17,0
67718,46512,17,0
67718,46513,17,0
67718,46514,17,0
67718,46515,17,0
67718,46516,17,0
67718,46517,17,0
67718,46518,17,0
67718,46519,17,0
67718,46520,17,0
67718,46521,17,0
67718,46522,17,0
67718,46523,17,0
67718,46524,17,0
67718,46525,17,0
67718,46526,17,0
67718,46527,17,0
67718,46528,17,0
67718,46529,17,0
67718,46530,17,0
67718,46531,17,0
67718,46532,17,0
67718,46533,17,0
67718,46534,17,0
67718,46535,17,0
67718,46536,17,0
67718,46537,17,0
67718,46538,17,0
67718,46539,17,0
67718,46540,17,0
67718,46541,17,0
67718,46542,17,0
67718,46543,17,0
67718,46544,17,0
67718,46545,17,0
67718,46546,17,0
67718,46547,17,0
67718,46548,17,0
67718,46549,17,0
67718,46550,17,0
67718,46551,17,0
67718,46552,17,0
67718,46553,17,0
67718,46554,17,0
67718,46555,17,0
67718,46556,17,0
67718,46557,17,0
67718,46558,17,0
67718,46559,17,0
67718,46560,17,0
67718,46561,17,0
67718,46562,17,0
67718,46563,17,0
67718,46564,17,0
67718,46565,17,0
67718,46566,17,0
67718,46567,17,0
67718,46568,17,0
67718,46569,17,0
67718,46570,17,0
67718,46571,17,0
67718,46572,17,0
67718,46573,17,0
67718,46574,17,0
67718,46575,17,0
67718,46576,17,0
67718,46577,17,0
67719,46314,17,0
67719,46315,17,0
67719,46316,17,0
67719,46317,17,0
67719,46318,17,0
67719,46319,17,0
67719,46320,17,0
67719,46321,17,0
67719,46322,17,0
67719,46323,17,0
67719,46324,17,0
67719,46325,17,0
67719,46326,17,0
67719,46327,17,0
67719,46328,17,0
67719,46329,17,0
67719,46330,17,0
67719,46331,17,0
67719,46332,17,0
67719,46333,17,0
67719,46334,17,0
67719,46335,17,0
67719,46336,17,0
